country,designation,points,price,price_GBP
Portugal,Babu,85,7.0,8.4
France,Domaine des Côtes Blanches,85,25.0,30.0
France,La Châsse Syrah,85,10.0,12.0
Australia,Home Vineyard Grenache,85,20.0,24.0
Portugal,,85,16.0,19.2
US,,85,30.0,36.0
France,Fleur de Carbonnel Sauvignon,84,15.0,18.0
France,Loupart Le Petit,84,,
France,Le Val,84,12.0,14.399999999999999
France,,84,11.0,13.2
Portugal,Monte Cascas Colheita Branco,84,13.0,15.6
US,Reed Vineyard,88,50.0,60.0
US,Spring Creek Vineyard,88,37.0,44.4
Spain,Milmanda,88,53.0,63.599999999999994
US,Perspective,88,56.0,67.2
Spain,,88,17.0,20.4
Spain,Abadal,88,13.0,15.6
Spain,Reserva Heredad Brut,88,20.0,24.0
Spain,Cune Crianza,88,15.0,18.0
Portugal,Touriga Nacional e Touriga Franca,88,,
France,Vigne Lo Clavell,88,16.0,19.2
US,,88,75.0,90.0
Australia,Whiskers Blake Classic Tawny,88,13.0,15.6
France,,88,17.0,20.4
Italy,Col di Manza,88,16.0,19.2
US,Perry's Blend,88,65.0,78.0
Italy,Cartizze,88,36.0,43.199999999999996
US,Las Madres Vineyard,88,35.0,42.0
France,Hors Classe Les Ménétrières,92,65.0,78.0
US,Kyndall's Reserve Dutton Ranch,92,40.0,48.0
US,,92,30.0,36.0
Italy,Rabajà,92,55.0,66.0
Israel,Yarden,92,32.0,38.4
Argentina,Legado IV Siglos,92,39.0,46.8
Italy,,92,43.0,51.6
US,Marcucci Farms,92,34.0,40.8
US,,92,45.0,54.0
Portugal,,92,32.0,38.4
Portugal,,92,50.0,60.0
Germany,Erdener Treppchen Kabinett,92,,
Argentina,Mai,92,75.0,90.0
France,En Chevret Premier Cru,92,100.0,120.0
US,Bacigalupi Vinyard,92,60.0,72.0
US,Sangiacomo Vineyard,92,46.0,55.199999999999996
Argentina,Particular,92,31.0,37.199999999999996
Argentina,Voraz,92,27.0,32.4
Argentina,Colección de Familia Cuarzo,92,75.0,90.0
US,Winderlea Vineyard,92,60.0,72.0
Portugal,Vale da Poupa Reserva Field Blend,92,,
France,Les Bressandes Premier Cru,92,56.0,67.2
Italy,Fausoni,92,50.0,60.0
US,,92,38.0,45.6
Italy,,92,60.0,72.0
Italy,Cannubi,92,87.0,104.39999999999999
Italy,Monvigliero,92,67.0,80.39999999999999
Australia,Quandong Farm Single Vineyard,92,32.0,38.4
Italy,Mondino,92,,
Italy,Terlo Vigna Costa Grimaldi,92,78.0,93.6
US,Peters Vineyard,91,36.0,43.199999999999996
US,,91,22.0,26.4
US,Gap's Crown Vineyard,91,60.0,72.0
US,Lost Souls Red Willow Vineyard,91,48.0,57.599999999999994
US,,91,30.0,36.0
US,Claret,91,40.0,48.0
US,Bell Mountain Estate,91,35.0,42.0
US,Right Bank Red,91,50.0,60.0
US,,91,35.0,42.0
France,Cuvée Charbonnière Excellence Sur Lie,91,16.0,19.2
US,,91,38.0,45.6
Italy,Gattera,91,56.0,67.2
US,,91,30.0,36.0
US,Reserve,91,45.0,54.0
Austria,Badener Berg,91,18.0,21.599999999999998
Austria,Königsberg,91,18.0,21.599999999999998
Austria,Karmeliterberg,91,16.0,19.2
US,Strata,91,50.0,60.0
US,River Road Ranch,91,34.0,40.8
Austria,Vom Urgestein,91,21.0,25.2
US,Seraphim,91,175.0,210.0
Austria,,91,20.0,24.0
Austria,Steinhaus,91,24.0,28.799999999999997
US,Trentenaire,91,45.0,54.0
Italy,Bricco Rocca,91,59.0,70.8
Italy,San Lorenzo,91,80.0,96.0
Italy,Contrada Diciassette Salme Rosso,91,28.0,33.6
France,Gneiss,91,20.0,24.0
Spain,Selección Especial,91,35.0,42.0
US,Collaboration Series II Ciel du Cheval Vineyard,91,65.0,78.0
US,Thompson Vineyard,90,28.0,33.6
US,Red Field,90,27.0,32.4
US,Duvarita Vineyard,90,48.0,57.599999999999994
US,,90,22.0,26.4
US,,90,27.0,32.4
US,Scintillation Brut Sparkling Wine Underwood Mountain Vineyard,90,40.0,48.0
Italy,Brut Rosé Metodo Classico,90,25.0,30.0
US,Cruel Summer,90,22.0,26.4
US,Stoneridge Vineyard,90,20.0,24.0
US,Carol Ann,90,35.0,42.0
Austria,Lenz,90,20.0,24.0
US,Rainbow Gap Vineyard,90,35.0,42.0
France,,90,12.0,14.399999999999999
US,Single Vineyard Dionysus Vineyard,90,65.0,78.0
Austria,Ried Loiserberg,90,27.0,32.4
US,Summer in a Bottle,90,24.0,28.799999999999997
Austria,,90,13.0,15.6
Greece,Foloi Roditis-Viognier,90,18.0,21.599999999999998
Italy,Belb,90,17.0,20.4
US,Estate Grown Sunset VIneyard,90,90.0,108.0
US,Redwood Road Estate,90,25.0,30.0
US,Estate Bottled,90,65.0,78.0
US,Rosé of,90,20.0,24.0
US,Windthrow,90,50.0,60.0
US,SLH Estate Grown and Produced,90,25.0,30.0
US,,90,22.0,26.4
Italy,,90,25.0,30.0
US,Barrel Select,90,35.0,42.0
France,Plan De Dieu,90,16.0,19.2
Spain,Gran Tábula,90,,
Italy,,84,23.0,27.599999999999998
US,Desert Wind Vineyard,84,18.0,21.599999999999998
US,Sassolino,83,24.0,28.799999999999997
Spain,Moscatel de la Marina,83,20.0,24.0
Spain,Brut Gold,83,70.0,84.0
Argentina,Tiara,83,30.0,36.0
Chile,,83,12.0,14.399999999999999
Spain,Brut Nature Gran Reserva Reserva de la Familia,83,17.0,20.4
Chile,Unfiltered,83,15.0,18.0
France,Brut d'Argent Brut Blanc de Blancs,83,14.0,16.8
US,Black Magic Late Harvest,83,20.0,24.0
Argentina,Reserva,83,13.0,15.6
Chile,Bill Limited Edition,83,27.0,32.4
Chile,Brut Nature,83,45.0,54.0
Chile,Albamar,83,12.0,14.399999999999999
US,,83,38.0,45.6
US,Rendezvous Halter Ranch,83,32.0,38.4
US,,83,19.0,22.8
Chile,Gran Reserva,83,20.0,24.0
Argentina,Amano Remolinos Vineyard,93,50.0,60.0
France,,93,,
France,,93,,
France,,93,279.0,334.8
Austria,Kranachberg,93,45.0,54.0
France,Les Porrets St.-Georges Premier Cru,93,,
Italy,Albamarina,93,,
France,Les Epenots Premier Cru,93,,
Italy,Riserva,93,140.0,168.0
US,Big Sissy Conner Lee Vineyard,93,35.0,42.0
France,,93,,
France,Clos Saint-Jacques Premier Cru,93,,
US,,93,65.0,78.0
US,Buck Pasture,93,50.0,60.0
Australia,The Struie,93,50.0,60.0
Argentina,Nicolas Catena Zapata,93,120.0,144.0
France,Santenots Premier Cru,93,,
US,Reserve,93,45.0,54.0
Austria,Ried Pfaffenberg Steiner,93,35.0,42.0
Italy,Krysos,93,30.0,36.0
US,Coyote Canyon Vineyard,93,20.0,24.0
US,,93,32.0,38.4
France,Les Amoureuses Premier Cru,93,,
Austria,Nussberg Alte Reben Gemischter Satz,93,40.0,48.0
US,Glass Falls,87,10.0,12.0
Spain,Las Suertas Old Vines,87,32.0,38.4
US,OTWC,87,20.0,24.0
Australia,,87,10.0,12.0
Australia,,87,12.0,14.399999999999999
France,,87,18.0,21.599999999999998
Italy,Bernardino,87,,
US,Estate,87,30.0,36.0
US,Painted Fields,87,20.0,24.0
Italy,,87,24.0,28.799999999999997
Italy,,87,20.0,24.0
France,,87,42.0,50.4
US,,87,48.0,57.599999999999994
France,,87,35.0,42.0
France,Grand Réserve,87,15.0,18.0
France,,87,29.0,34.8
France,,87,25.0,30.0
US,,87,25.0,30.0
Italy,Invetro,87,19.0,22.8
Italy,,87,15.0,18.0
Italy,Dal Campo Riserva,87,21.0,25.2
Italy,Marchesale,87,65.0,78.0
US,Wessex Hundred,87,32.0,38.4
Italy,Riserva,87,21.0,25.2
Italy,,87,14.0,16.8
US,Reserve,87,20.0,24.0
Australia,,87,25.0,30.0
Spain,Finca Alto Cantabria,87,20.0,24.0
Spain,,87,24.0,28.799999999999997
Canada,Indian Summer,90,30.0,36.0
US,Sawmill Creek Vineyards,90,20.0,24.0
US,Harris Kratka Vineyard,90,45.0,54.0
Italy,,90,,
US,Sonatera Vineyard,90,48.0,57.599999999999994
Italy,Acinatico,90,30.0,36.0
Italy,,90,50.0,60.0
US,PGV,90,15.0,18.0
Italy,Crearo della Conca d'Oro,90,27.0,32.4
Italy,,90,48.0,57.599999999999994
France,Les Santenots Premier Cru,90,,
US,Late Harvest,90,30.0,36.0
Argentina,Tradicional Oak Cask,89,18.0,21.599999999999998
Spain,Cosme Palacio Reserva,89,25.0,30.0
US,Meritaggio,89,55.0,66.0
Italy,Montecorna,89,40.0,48.0
US,,89,60.0,72.0
Italy,Vigneto Sant'Urbano,89,30.0,36.0
Italy,Vigneto di Campo delle Strie,89,40.0,48.0
Italy,,89,68.0,81.6
US,Jay Wilderotter Vineyard,89,35.0,42.0
US,Lot Four,89,40.0,48.0
US,The Spaniard,89,20.0,24.0
US,Estate Blend,89,36.0,43.199999999999996
Italy,,89,55.0,66.0
France,,89,,
US,White,89,13.0,15.6
France,Domaine de Boischampt,85,,
Italy,,85,15.0,18.0
US,Taylor Lane Vineyard,85,60.0,72.0
US,Rhapsody 3,85,30.0,36.0
Australia,,85,19.0,22.8
France,,85,,
New Zealand,,85,19.0,22.8
Italy,,85,18.0,21.599999999999998
Portugal,,85,20.0,24.0
Chile,Special Reserve,85,10.0,12.0
Australia,,85,20.0,24.0
Italy,Nysa,85,,
US,Oro de Plata,85,26.0,31.2
US,,85,34.0,40.8
Chile,Cayao,85,50.0,60.0
Italy,,85,,
Italy,Riserva,85,35.0,42.0
US,Perelli-Minetti Vineyard,85,32.0,38.4
Italy,,85,,
US,,85,18.0,21.599999999999998
Italy,,85,,
US,Mountain Cuvée,85,25.0,30.0
Chile,,85,18.0,21.599999999999998
US,,85,22.0,26.4
US,Da Red,85,18.0,21.599999999999998
Spain,Soplo,89,16.0,19.2
Spain,Damana Crianza,89,35.0,42.0
US,Essential,89,11.0,13.2
US,,89,42.0,50.4
Chile,Gran Reserva Estate Bottled,89,16.0,19.2
France,Sélection Vieilles Vignes,89,35.0,42.0
France,,89,125.0,150.0
US,Cuvée St. E,89,50.0,60.0
US,Los Osos,89,15.0,18.0
US,,89,28.0,33.6
US,Epicenter Old Vine,89,20.0,24.0
France,Château Beaulieu,89,16.0,19.2
US,Westside Road Neighbors,89,69.0,82.8
US,Trine,89,60.0,72.0
Italy,,89,25.0,30.0
France,,89,,
US,,89,40.0,48.0
US,StevensDivio,89,21.0,25.2
US,Northridge Vineyard,89,36.0,43.199999999999996
France,,89,100.0,120.0
France,,89,55.0,66.0
France,Les Forts de Léoube,89,32.0,38.4
US,,89,17.0,20.4
Italy,Antrum,89,53.0,63.599999999999994
Italy,Prail,89,22.0,26.4
France,,89,19.0,22.8
US,Marie's View Wallula Vineyard,89,80.0,96.0
Spain,,89,28.0,33.6
Austria,,88,20.0,24.0
US,Monastery,88,70.0,84.0
Italy,Riserva,88,,
Italy,Tribolo,88,28.0,33.6
Italy,,88,25.0,30.0
Portugal,Vintage,88,,
US,Old Vines,88,28.0,33.6
Italy,Rubizzo,88,13.0,15.6
Chile,Grand Reserve Limited Edition,88,18.0,21.599999999999998
New Zealand,Swan,88,25.0,30.0
Italy,Il Crognolo,88,,
Chile,,88,12.0,14.399999999999999
Israel,Dovev Single Vineyard Kosher,88,36.0,43.199999999999996
Chile,Reserva,88,12.0,14.399999999999999
US,4B,88,17.0,20.4
Italy,Terra Rossa Riserva,88,,
Italy,Riserva Vìgnole,88,,
Portugal,Vintage,88,,
France,,88,16.0,19.2
Italy,,88,55.0,66.0
Portugal,Contraste,88,19.0,22.8
Italy,,88,90.0,108.0
US,Kessler-Haak Vineyard,88,29.0,34.8
US,The Philanthropist Yountville Estate Vineyard,88,52.0,62.4
Italy,Campidonne,88,,
Italy,Chorum,88,,
Italy,Cingalino,87,11.0,13.2
Italy,Braccale,87,18.0,21.599999999999998
Spain,MC,87,46.0,55.199999999999996
Spain,Estate Bottled,87,45.0,54.0
Germany,Abtsberg Superior,87,,
Portugal,,87,10.0,12.0
US,Estate Bottled Reserve,87,20.0,24.0
US,Saralee's Vineyard,87,42.0,50.4
US,,87,27.0,32.4
Italy,Poggio alla Badiola,87,15.0,18.0
Israel,Kosher,87,24.0,28.799999999999997
US,Landslide Vineyard,87,34.0,40.8
Germany,Jean-Baptiste Kabinett,87,19.0,22.8
Spain,Gaintus,87,49.0,58.8
US,Terra d'Oro,87,18.0,21.599999999999998
Italy,Le Sughere di Frassinello,87,25.0,30.0
US,,87,40.0,48.0
US,Nikiara,87,30.0,36.0
US,Brosseau Vineyard,87,39.0,46.8
US,Estate Reserve,87,38.0,45.6
US,,87,20.0,24.0
US,Stuhlmuller Vineyard,87,32.0,38.4
Australia,,87,25.0,30.0
Portugal,Aragonez and Touriga Nacional,87,11.0,13.2
US,,87,25.0,30.0
Italy,Capoverso,87,22.0,26.4
France,,87,20.0,24.0
France,Héritage,87,12.0,14.399999999999999
Germany,Laumersheimer Kapellenberg Kabinett Trocken,87,22.0,26.4
Spain,Crianza,87,15.0,18.0
Portugal,Charamba,86,8.0,9.6
Argentina,Rosa de Argentina Rosado de,86,14.0,16.8
Argentina,Roble Oak,86,11.0,13.2
Argentina,,86,22.0,26.4
US,,86,15.0,18.0
US,Franc,86,45.0,54.0
France,Tête d'Or,86,,
France,,86,,
Argentina,Reserve,86,17.0,20.4
France,Domaine Lenoir,86,17.0,20.4
US,,86,25.0,30.0
Australia,,86,19.0,22.8
Argentina,Coleccion,86,12.0,14.399999999999999
US,Yash-Vir,86,28.0,33.6
US,Estate Grown,86,26.0,31.2
Italy,Canova,86,,
Italy,Currà Riserva,86,,
US,Zena Crown,86,40.0,48.0
France,Old Vines,86,12.0,14.399999999999999
US,,86,19.0,22.8
US,Ipso Facto,86,21.0,25.2
US,Gamba Estate Vineyard Old Vine,86,45.0,54.0
France,,86,,
Portugal,10 Mile Bridge,86,,
US,Aromatique,86,15.0,18.0
Italy,Bricco di Neive Riserva,86,78.0,93.6
US,Estate,86,22.0,26.4
France,,86,,
US,Chileno Valley Vineyards,86,30.0,36.0
US,Winemaker's Blend,86,23.0,27.599999999999998
France,Tradition,91,40.0,48.0
France,La Terre des Anges,91,25.0,30.0
Italy,Mille e una Notte,91,80.0,96.0
US,Hylo Vineyard,91,24.0,28.799999999999997
US,Clay Court,91,60.0,72.0
US,Bayliss-Bower Vineyard,91,42.0,50.4
US,Prospector's Reserve,91,55.0,66.0
France,Les Montachins,91,25.0,30.0
Australia,Breechens,91,18.0,21.599999999999998
US,The Harvest of Beulah Land,91,32.0,38.4
Germany,Cardinal Cusanus Stiftswein Wehlener Sonnenuhr Spätlese,91,25.0,30.0
New Zealand,S1 Single Block Awatere Valley,91,30.0,36.0
Argentina,Black,91,40.0,48.0
US,,91,26.0,31.2
US,Confero,91,29.0,34.8
France,La Moussière,91,34.0,40.8
Portugal,Monte dos Amigos Premium,91,25.0,30.0
Portugal,Monte Cascas Grande Reserva Old Vines,91,39.0,46.8
US,Flying Pig,91,95.0,114.0
US,Three Vineyard,91,20.0,24.0
US,,91,34.0,40.8
US,Le Petite Grace,91,30.0,36.0
US,Two Brothers' Private Selection,91,45.0,54.0
France,Le Monde en Parle,91,23.0,27.599999999999998
France,Clos du Saut au Loup,91,20.0,24.0
US,Stone Crusher,91,32.0,38.4
US,,91,50.0,60.0
US,Volcano Ridge Vineyard,91,34.0,40.8
Portugal,Maladinha Branco,91,41.0,49.199999999999996
US,San Andreas Fault,91,60.0,72.0
US,Monte Rosso Vineyard,87,45.0,54.0
Italy,Vigneti di Montegradella,87,15.0,18.0
US,,87,17.0,20.4
US,Estate Reserve,87,16.0,19.2
Italy,Capitel Tenda,87,18.0,21.599999999999998
US,Les Cotes de l'Ouest,87,18.0,21.599999999999998
US,Seven Hills Vineyard,87,39.0,46.8
Spain,Crianza,87,15.0,18.0
Italy,Anteprima,87,55.0,66.0
US,Flygirl,87,15.0,18.0
France,Domaine Long-Depaquit,87,20.0,24.0
France,La Maladière Premier Cru,87,,
Spain,IV,87,46.0,55.199999999999996
US,,87,17.0,20.4
US,,87,35.0,42.0
US,Run Dog Vineyard,87,45.0,54.0
France,,87,,
US,The Vincent,87,20.0,24.0
US,Reserve,87,24.0,28.799999999999997
US,Reserve,87,15.0,18.0
US,,87,12.0,14.399999999999999
US,Peace,87,17.0,20.4
France,Cuvée Signature La Mazière,87,,
US,,87,11.0,13.2
Italy,Le Roselle,87,15.0,18.0
South Africa,Combination,87,12.0,14.399999999999999
US,Estate Bottled,87,40.0,48.0
France,En Vesvau,87,35.0,42.0
France,,87,30.0,36.0
US,Dry,87,18.0,21.599999999999998
France,Vieilles Vignes,88,19.0,22.8
France,,88,18.0,21.599999999999998
France,,88,13.0,15.6
US,Vin Gris of,88,28.0,33.6
US,Alder Ridge Vineyard Rosé,88,22.0,26.4
Chile,1865 Single Vineyard,88,18.0,21.599999999999998
US,,88,12.0,14.399999999999999
US,Nicole Marie,88,22.0,26.4
US,Estate Bottled,88,16.0,19.2
US,R&V Sleepy Hollow Vineyard Late Harvest,88,,
US,Evergreen Vineyard,88,18.0,21.599999999999998
France,Tradition,88,23.0,27.599999999999998
Chile,Private Reserve,88,11.0,13.2
France,Tradition,88,17.0,20.4
France,,88,17.0,20.4
US,Fatalis Fatum,88,35.0,42.0
France,Tour des Gendres,88,14.0,16.8
France,K-Libre 1040,88,27.0,32.4
US,Archeology,88,65.0,78.0
France,,88,11.0,13.2
Spain,Cava Brut,88,13.0,15.6
US,Test Pilot,88,39.0,46.8
Portugal,Point West,88,10.0,12.0
Portugal,Scancio Reserva Touriga Nacional-Syrah,88,15.0,18.0
France,Réserve Louis Leyre-Loup Le Regard de l'Ange,88,31.0,37.199999999999996
France,Climat le Tracot,88,13.0,15.6
US,,88,20.0,24.0
Chile,Winemaker's Collection,88,12.0,14.399999999999999
US,,88,25.0,30.0
US,Blanc de Blancs,88,55.0,66.0
Spain,,84,12.0,14.399999999999999
Portugal,Lobo e Falcão (Wolf and Falcon),84,10.0,12.0
Portugal,Casa de Cambres Colheita,84,12.0,14.399999999999999
US,Las Madres Vineyard,84,36.0,43.199999999999996
Portugal,Smart Dog Syrah-Trincadeira,84,9.0,10.799999999999999
France,Special Selection,84,,
Spain,Brut Reserva,84,15.0,18.0
Spain,Tantum Ergo Brut Nature Rosé,84,45.0,54.0
Spain,1887 Brut,84,13.0,15.6
France,Cuvée Cersius,84,16.0,19.2
Spain,Reserva Rosé,84,14.0,16.8
France,,84,11.0,13.2
France,Paul Mas Estate Single Vineyard Collection,84,15.0,18.0
Chile,Reserve,84,16.0,19.2
Spain,Semi Seco,83,15.0,18.0
US,,83,21.0,25.2
US,,83,10.0,12.0
US,Della Casa,83,20.0,24.0
Chile,Unfiltered,83,25.0,30.0
Portugal,Terras de Paul,83,7.0,8.4
France,Affenberg,83,22.0,26.4
Spain,Brut,83,11.0,13.2
Chile,Expedicion,83,12.0,14.399999999999999
US,,83,50.0,60.0
France,,83,7.0,8.4
Spain,Cordon Negro Sweet Cuvée,83,12.0,14.399999999999999
Portugal,,83,14.0,16.8
Spain,Brut Nature Reserva,83,13.0,15.6
Portugal,Ossa,83,8.0,9.6
Spain,Brut Rosé,83,12.0,14.399999999999999
Italy,Dindarello,90,22.0,26.4
US,Dellinger Vineyard Rosé of Pinot Noir,90,25.0,30.0
France,Patrick Javillier,90,,
US,Westside,90,19.0,22.8
Italy,Locorosso,90,14.0,16.8
US,,90,25.0,30.0
US,Small-Lot Offering Ghielmetti Vineyard,90,50.0,60.0
France,Cuvée Garance Blanc de Rouges Brut Millesimé,90,,
US,Estate Grown,90,35.0,42.0
US,Bryan Creek Vineyard,90,75.0,90.0
US,,90,19.0,22.8
Italy,Satèn,90,44.0,52.8
Italy,Gran Cuvée Brut,90,40.0,48.0
France,Blanc de Blancs Brut,90,,
France,Yellow Label Brut,90,48.0,57.599999999999994
Portugal,Companhia das Lezírias Catapereiro Escolha,90,15.0,18.0
Italy,Perbruno,90,34.0,40.8
Portugal,Vila Santa Branco Reserva,90,21.0,25.2
France,Cuvée Léonie Brut,90,,
Chile,1810,90,44.0,52.8
Portugal,Cape Roca Lighthouse,90,45.0,54.0
Italy,Ororosso Extra Brut,90,24.0,28.799999999999997
France,Tsarine Demi-Sec,90,50.0,60.0
France,,90,33.0,39.6
France,,90,25.0,30.0
Portugal,Quinta de Pancas,90,15.0,18.0
France,Montrevenots Premier Cru,90,33.0,39.6
US,Yamhill Cuvée,90,45.0,54.0
Italy,Vigna Martina,90,32.0,38.4
US,7200 Vogelzang Vineyard,90,28.0,33.6
Mexico,Gran Ricardo,90,56.0,67.2
US,Reserve,90,80.0,96.0
US,,90,40.0,48.0
Italy,Dry,90,39.0,46.8
Portugal,Quinta da Dôna,90,44.0,52.8
US,,90,39.0,46.8
France,Aux Cras Premier Cru,90,,
France,La Colombière,90,,
US,,90,20.0,24.0
Italy,Edizione Cinque Autoctoni,90,44.0,52.8
Italy,Pietramora Riserva,90,45.0,54.0
Portugal,Quinta da Aveleda Estate Bottled,90,9.0,10.799999999999999
Argentina,Swinto,90,40.0,48.0
Portugal,Vista Reserva,90,14.0,16.8
US,Sonatina Vineyard,90,75.0,90.0
Italy,Dry,90,30.0,36.0
US,Trenton Station Vineyard,90,38.0,45.6
US,The Deviant,90,42.0,50.4
US,Chiara Rosé of Zinfandel,90,35.0,42.0
US,Dry,90,20.0,24.0
US,Estate BlackJack,90,55.0,66.0
Italy,Olmèra,90,44.0,52.8
France,,90,42.0,50.4
France,,90,,
France,Clef du Bief,90,,
France,Clos Reyssié,90,,
US,Fumé Blanc Estate Grown Dry,90,30.0,36.0
US,Hawks View Vineyard,90,38.0,45.6
Italy,La Broia,90,20.0,24.0
Italy,Dry,90,,
US,,90,30.0,36.0
France,Rose Infinie,90,16.0,19.2
US,Baby Bear,90,60.0,72.0
US,Estate,90,25.0,30.0
US,Gold Collection,90,45.0,54.0
US,,90,28.0,33.6
Austria,,90,18.0,21.599999999999998
US,Chenoweth Vineyards,90,75.0,90.0
Italy,San Vigilio,90,25.0,30.0
Austria,Obegg,90,50.0,60.0
US,Behler Vineyard,90,45.0,54.0
Austria,,90,15.0,18.0
US,,90,29.0,34.8
Italy,Massifitti,90,30.0,36.0
US,,90,21.0,25.2
US,Barrel Fermented,90,15.0,18.0
US,Babicora,90,30.0,36.0
US,Beatty Ranch,90,55.0,66.0
US,Jack Florence Vineyard,90,45.0,54.0
Austria,,90,18.0,21.599999999999998
US,Six Ridges,90,26.0,31.2
US,,90,38.0,45.6
US,Estate Grown,90,25.0,30.0
Austria,,90,16.0,19.2
France,Cuvée G,90,21.0,25.2
New Zealand,,90,24.0,28.799999999999997
US,,90,20.0,24.0
US,Bald Mountain Vineyard,90,35.0,42.0
Austria,,90,19.0,22.8
US,Dry,90,23.0,27.599999999999998
Argentina,Famiglia Bianchi,87,18.0,21.599999999999998
US,Blanc Gris,87,18.0,21.599999999999998
Australia,MasterPeace,87,12.0,14.399999999999999
US,Aviator Red,87,28.0,33.6
US,,87,15.0,18.0
US,Chelle den Millie Reserve,87,36.0,43.199999999999996
Italy,Red Blend,87,17.0,20.4
Chile,Reserva,87,10.0,12.0
US,Beverly Vineyard Reserve,87,30.0,36.0
US,Artisan Blend,87,36.0,43.199999999999996
Austria,T26 Frauen Weingarten,87,14.0,16.8
Austria,Kollmitz Federspiel,87,,
Italy,,87,25.0,30.0
US,Reserve Quintet,87,28.0,33.6
US,Reserve,87,11.0,13.2
US,Reserve,87,32.0,38.4
US,,87,35.0,42.0
US,Conner Lee Vineyard,87,18.0,21.599999999999998
US,Turner Vineyard,87,18.0,21.599999999999998
France,Mademoiselle de T,87,25.0,30.0
Chile,Reserva,87,10.0,12.0
Chile,Alcaparral,88,20.0,24.0
US,Celilo Vineyard,88,18.0,21.599999999999998
US,,88,18.0,21.599999999999998
US,Mello Vineyard,88,32.0,38.4
New Zealand,,88,22.0,26.4
Chile,Gran Reserva,88,15.0,18.0
New Zealand,,88,26.0,31.2
US,,88,15.0,18.0
France,Château Arnaucosse,88,15.0,18.0
France,Château Grand Marchand,88,15.0,18.0
US,Valley View VIneyard,88,30.0,36.0
US,Home Vineyard,88,35.0,42.0
US,Sharp Sisters,88,24.0,28.799999999999997
US,,88,13.0,15.6
Italy,Core,88,27.0,32.4
US,,88,20.0,24.0
US,,88,25.0,30.0
Italy,Caleno Oro,88,,
Italy,Caleno Riserva,88,,
US,,88,25.0,30.0
Austria,Grand Grü Reserve,88,29.0,34.8
US,,88,30.0,36.0
US,Paragon Vineyard,88,17.0,20.4
Italy,Ra'is,88,32.0,38.4
US,Reserve La Storia,88,38.0,45.6
New Zealand,Reserve,88,19.0,22.8
US,Estate Grown,88,40.0,48.0
Chile,Herú,88,45.0,54.0
Italy,,88,16.0,19.2
US,,88,25.0,30.0
France,Le Perd son Pain Sur Lie,86,13.0,15.6
France,La Fruitière Folle Blanche,86,16.0,19.2
US,,86,10.0,12.0
US,,86,13.0,15.6
Italy,Brut,86,,
France,Calixte,86,20.0,24.0
Argentina,,86,22.0,26.4
Italy,Brut,86,20.0,24.0
France,Collection Brut,86,46.0,55.199999999999996
New Zealand,,86,22.0,26.4
US,Rosé of,86,25.0,30.0
US,The Attaché,86,40.0,48.0
Argentina,Estancia Argentina,86,10.0,12.0
US,667,86,12.0,14.399999999999999
Canada,Late Harvest,86,28.0,33.6
US,Family Reserve,86,9.0,10.799999999999999
US,Mukaida Vineyard,86,79.0,94.8
Italy,075 Carati Brut,86,16.0,19.2
New Zealand,,86,18.0,21.599999999999998
US,,86,38.0,45.6
New Zealand,,86,13.0,15.6
US,Pinot Noir,86,20.0,24.0
Spain,Rosé,86,20.0,24.0
US,,86,17.0,20.4
Italy,Brut,86,18.0,21.599999999999998
US,Maple Station Estate Grown,86,28.0,33.6
US,,86,25.0,30.0
Canada,Exclamation Reserve,86,45.0,54.0
US,,86,28.0,33.6
US,Violet,86,28.0,33.6
New Zealand,The Great Ted,92,63.0,75.6
US,Côte Sud Vineyard,92,75.0,90.0
US,Perli Vineyard,92,42.0,50.4
US,Eight Clones Red Willow Vineyard,92,35.0,42.0
US,Bien Nacido Vineyard,92,49.0,58.8
US,Bien Nacido Vineyard,92,55.0,66.0
US,,92,38.0,45.6
Spain,Reserva,92,37.0,44.4
Spain,,92,25.0,30.0
US,Alderpoint Vineyard,91,35.0,42.0
US,,91,45.0,54.0
US,Truffle Hill,91,42.0,50.4
US,Estate,91,65.0,78.0
US,Riviera,91,21.0,25.2
Austria,Gugelberg,91,32.0,38.4
Austria,Classic,91,16.0,19.2
Austria,Freiheit,91,20.0,24.0
US,Trine Estate Vineyards,91,65.0,78.0
Argentina,Co Fermented,91,49.0,58.8
US,,91,38.0,45.6
Austria,Franciscus,91,20.0,24.0
US,Lafond Vineyard,91,33.0,39.6
Italy,Selva,91,33.0,39.6
US,Tondre's Grapefield,91,44.0,52.8
Austria,Furth,91,23.0,27.599999999999998
Austria,,91,23.0,27.599999999999998
Austria,,91,16.0,19.2
Italy,,91,28.0,33.6
Italy,Gudarrà Riserva,91,40.0,48.0
US,Anne Katherina Vineyard Farmhouse Estate Farmed,91,90.0,108.0
Italy,Villa Bucci Riserva,94,55.0,66.0
US,,94,50.0,60.0
US,Ice Wine,94,25.0,30.0
US,Lawrence Vineyard,94,40.0,48.0
Austria,Kirschgarten,94,46.0,55.199999999999996
US,The Cornerstone,94,150.0,180.0
France,Rotenberg,94,45.0,54.0
France,,94,20.0,24.0
France,Cuvée Ste Catherine,94,42.0,50.4
US,Lewis Vineyard,94,75.0,90.0
US,Game Ranch Single Vineyard Selection PLUS,94,150.0,180.0
Chile,El Principal Andetelmo,93,54.0,64.8
US,Durell Vineyard Origin,93,48.0,57.599999999999994
